timestamp__ms,state_and_upcounter,temp__cc,pressure__kpa,accel_x__m_s2,accel_y__m_s2,accel_z__m_s2,gyro_x__dps,gyro_y__dps,gyro_z__dps,e_alt__m,e_vel__m_s,e_acc__m_s2,e_bias,innovation0,innovation1,r1c1,r1c2,r1c3,r2c1,r2c2,r2c3,r3c1,r3c2,r3c3,effort
10469,0,2919,91.25700378417969,6.733402252197266,7.231109142303467,-0.02871299907565117,-0.0024429999757558107,0.00977300014346838,0.0024429999757558107,-0.09959669411182404,-0.21249352395534515,-0.18338099122047424,0.15466798841953278,-0.07596094906330109,-0.019141998142004013,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10479,0,2919,91.25700378417969,6.738187789916992,7.274179935455322,-0.01435600034892559,-0.0024429999757558107,0.00977300014346838,0.0024429999757558107,-0.04086417704820633,-0.08261078596115112,-0.053782545030117035,0.03942655399441719,0.17643782496452332,0.014357002452015877,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10489,0,2919,91.25700378417969,6.738187789916992,7.283751010894775,-0.043069999665021896,0.0,0.00977300014346838,0.007329999934881926,-0.027309946715831757,-0.05202345922589302,-0.05526196211576462,0.012191963382065296,0.04169297590851784,-0.028714008629322052,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10499,0,2918,91.25599670410156,6.690330982208252,7.178466796875,-0.043069999665021896,-0.0024429999757558107,0.00977300014346838,0.012217000126838684,0.08479374647140503,0.19115027785301208,0.15798123180866241,-0.20105122029781342,0.326477974653244,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10509,0,2919,91.25399780273438,6.809972763061523,7.2119669914245605,-0.05264199897646904,0.0,0.00977300014346838,0.017103999853134155,0.18557532131671906,0.4066697061061859,0.3355919122695923,-0.3882339298725128,0.28657788038253784,-0.009572010487318039,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10519,0,2919,91.25700378417969,6.824329853057861,7.149753093719482,-0.023927999660372734,0.0,0.00977300014346838,0.019547000527381897,0.07270823419094086,0.15694233775138855,0.14287376403808594,-0.1668018102645874,-0.3390118181705475,0.028714017942547798,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10529,0,2919,91.25700378417969,6.853043079376221,7.168896198272705,-0.057427000254392624,0.0,0.00977300014346838,0.017103999853134155,0.04865840822458267,0.10291507095098495,0.060857441276311874,-0.1182844489812851,-0.07428479939699173,-0.03349895402789116,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10539,0,2919,91.25399780273438,6.8339009284973145,7.154539108276367,-0.06699900329113007,0.0,0.00977300014346838,0.017103999853134155,0.18709665536880493,0.4008730351924896,0.3114457130432129,-0.37844473123550415,0.3983074426651001,-0.009571995586156845,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10549,0,2919,91.25399780273438,6.805187225341797,7.159325122833252,-0.043069999665021896,-0.0024429999757558107,0.00977300014346838,0.014659999869763851,0.1767120659351349,0.3728064000606537,0.30809155106544495,-0.35116156935691833,-0.04176792502403259,0.023929018527269363,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10559,0,2919,91.25599670410156,6.766901969909668,7.221538066864014,-0.019142000004649162,-0.0024429999757558107,0.00977300014346838,0.00977300014346838,0.11820290982723236,0.24117141962051392,0.21415086090564728,-0.2332928329706192,-0.1804555356502533,0.023928018286824226,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10569,0,2919,91.25700378417969,6.738187789916992,7.250251770019531,-0.03349899873137474,-0.0024429999757558107,0.00977300014346838,0.007329999934881926,0.07901262491941452,0.1532622128725052,0.1210070252418518,-0.15450602769851685,-0.1206253319978714,-0.014357026666402817,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10579,0,2919,91.25700378417969,6.733402252197266,7.278965950012207,-0.03349899873137474,-0.0024429999757558107,0.00977300014346838,0.0048859999515116215,0.027012130245566368,0.0386124849319458,0.019637957215309143,-0.05313696339726448,-0.15519729256629944,3.725290298461914e-09,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10589,0,2919,91.26000213623047,6.719045162200928,7.250251770019531,-0.02871299907565117,0.0,0.00977300014346838,0.0048859999515116215,-0.007824860513210297,-0.037416763603687286,-0.04226841777563095,0.013555414974689484,-0.10210626572370529,0.004786007106304169,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10599,0,2919,91.25700378417969,6.766901969909668,7.259822845458984,-0.02871299907565117,0.0,0.00977300014346838,0.0024429999757558107,0.09746357798576355,0.19082105159759521,0.15779322385787964,-0.1865062266588211,0.30629685521125793,3.725290298461914e-09,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10609,0,2919,91.25800323486328,6.738187789916992,7.159325122833252,-0.004784999880939722,-0.0024429999757558107,0.00977300014346838,0.0048859999515116215,-0.06370089948177338,-0.16051054000854492,-0.12705136835575104,0.12226635962724686,-0.47273173928260803,0.023928003385663033,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10619,0,2919,91.25599670410156,6.8339009284973145,7.149753093719482,0.004784999880939722,-0.0024429999757558107,0.007329999934881926,0.007329999934881926,0.008741803467273712,-0.0015264004468917847,0.02272927761077881,-0.01794428378343582,0.21466538310050964,0.009570008143782616,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10629,0,2919,91.25800323486328,6.8339009284973145,7.159325122833252,-0.009571000002324581,0.0,0.00977300014346838,0.007329999934881926,-0.0715782418847084,-0.17508268356323242,-0.14367380738258362,0.13410282135009766,-0.23278772830963135,-0.014355993829667568,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10639,0,2919,91.25700378417969,6.814757823944092,7.183252811431885,-0.004784999880939722,-0.0024429999757558107,0.007329999934881926,0.007329999934881926,-0.0480370856821537,-0.12177154421806335,-0.09098771214485168,0.0862027034163475,0.07333625108003616,0.00478598615154624,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10649,0,2919,91.25599670410156,6.762115955352783,7.192823886871338,-0.004784999880939722,0.0,0.00977300014346838,0.007329999934881926,0.09632040560245514,0.19235599040985107,0.1846476048231125,-0.18943259119987488,0.42200106382369995,8.847564458847046e-09,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10659,0,2919,91.25599670410156,6.786044120788574,7.255037784576416,-0.009571000002324581,0.0,0.00977300014346838,0.0048859999515116215,0.038586266338825226,0.06508207321166992,0.06689082086086273,-0.07646182179450989,-0.17296022176742554,-0.004786013625562191,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10669,0,2919,91.26100158691406,6.7238311767578125,7.245466232299805,0.0,-0.0024429999757558107,0.00977300014346838,0.0048859999515116215,-0.1286551058292389,-0.29757821559906006,-0.24142611026763916,0.24142609536647797,-0.48668915033340454,0.009571000933647156,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10679,0,2919,91.25700378417969,6.728617191314697,7.255037784576416,-0.02871299907565117,0.0,0.00977300014346838,0.0048859999515116215,-0.060457393527030945,-0.14594553411006927,-0.13535670936107635,0.10664371401071548,0.20634998381137848,-0.028712984174489975,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10689,0,2919,91.25399780273438,6.738187789916992,7.2119669914245605,-0.02871299907565117,0.0,0.00977300014346838,0.0048859999515116215,0.08821450173854828,0.17760267853736877,0.14890919625759125,-0.17762219905853271,0.435214638710022,-3.725290298461914e-09,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10699,0,2919,91.25800323486328,6.819543838500977,7.2119669914245605,-0.04785599932074547,0.0,0.00977300014346838,0.0048859999515116215,0.11045292019844055,0.22335666418075562,0.16849637031555176,-0.21635237336158752,0.059294022619724274,-0.019142996519804,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10709,0,2919,91.25700378417969,6.786044120788574,7.144968032836914,-0.03349899873137474,0.0,0.00977300014346838,0.0048859999515116215,0.04806700348854065,0.08518558740615845,0.060488149523735046,-0.09398716688156128,-0.18734091520309448,0.014357004314661026,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10719,0,2919,91.25499725341797,6.838685989379883,7.17368221282959,-0.05264199897646904,0.0,0.007329999934881926,0.007329999934881926,0.08356810361146927,0.16076557338237762,0.10694456100463867,-0.159586563706398,0.10043114423751831,-0.019142981618642807,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10729,0,2919,91.26000213623047,6.819543838500977,7.16411018371582,-0.03349899873137474,-0.0024429999757558107,0.00977300014346838,0.007329999934881926,0.030023718252778053,0.04247334972023964,0.021653085947036743,-0.05515207350254059,-0.1598881483078003,0.019143003970384598,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10739,0,2919,91.25700378417969,6.805187225341797,7.183252811431885,-0.043069999665021896,0.0,0.00977300014346838,0.007329999934881926,0.045717258006334305,0.07572953402996063,0.040990181267261505,-0.0840601846575737,0.044257499277591705,-0.009571012109518051,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10749,0,2919,91.25599670410156,6.800400733947754,7.216752052307129,-0.043069999665021896,0.0,0.00977300014346838,0.0048859999515116215,0.0304433424025774,0.041443150490522385,0.010633409023284912,-0.05370340868830681,-0.04647660255432129,3.725290298461914e-09,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10759,0,2919,91.25700378417969,6.757330894470215,7.264608860015869,-0.043069999665021896,-0.0024429999757558107,0.00977300014346838,0.0048859999515116215,0.07171495258808136,0.12996405363082886,0.08798986673355103,-0.13105985522270203,0.11843368411064148,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10769,0,2919,91.25900268554688,6.709474086761475,7.240681171417236,-0.03349899873137474,0.0,0.00977300014346838,0.0048859999515116215,0.07360132038593292,0.13210412859916687,0.09866265207529068,-0.13216164708137512,0.0016880407929420471,0.00957098975777626,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10779,0,2919,91.25700378417969,6.747758865356445,7.240681171417236,-0.04785599932074547,0.0,0.00977300014346838,0.0048859999515116215,0.04907925799489021,0.07715509831905365,0.03536709025502205,-0.08322310447692871,-0.07492729276418686,-0.014357004314661026,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10789,0,2919,91.26000213623047,6.771687030792236,7.221538066864014,-0.03349899873137474,-0.0024429999757558107,0.00977300014346838,0.0048859999515116215,-0.09614239633083344,-0.23842716217041016,-0.22669847309589386,0.19319947063922882,-0.423204630613327,0.014357015490531921,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10799,0,2919,91.25599670410156,6.771687030792236,7.178466796875,-0.02871299907565117,0.0,0.00977300014346838,0.0048859999515116215,-0.11606791615486145,-0.27862921357154846,-0.25510331988334656,0.2263903170824051,-0.050815023481845856,0.00478600338101387,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10809,0,2919,91.25800323486328,6.848258018493652,7.178466796875,-0.02871299907565117,-0.0024429999757558107,0.00977300014346838,0.007329999934881926,-0.026358861476182938,-0.08099091053009033,-0.07995191961526871,0.05123892426490784,0.2681589722633362,3.725290298461914e-09,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10819,0,2919,91.25900268554688,6.8339009284973145,7.183252811431885,-0.01435600034892559,-0.0024429999757558107,0.00977300014346838,0.007329999934881926,-0.0693008303642273,-0.17295637726783752,-0.14535978436470032,0.13100378215312958,-0.1221192255616188,0.01435699500143528,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10829,0,2919,91.25700378417969,6.800400733947754,7.1880388259887695,0.0,-0.0024429999757558107,0.00977300014346838,0.007329999934881926,-0.07228244096040726,-0.17710371315479279,-0.13336175680160522,0.13336175680160522,-0.0036083385348320007,0.01435600221157074,1.0,1.3440292605082504e-05,1.0988768508468638e-06,-1.3440292605082504e-05,1.0,1.038275604514638e-05,-1.0988768508468638e-06,-1.038275604514638e-05,1.0,0.0
10839,0,2919,91.25800323486328,6.781259059906006,7.2119669914245605,-0.01435600034892559,-0.0024429999757558107,0.00977300014346838,0.0048859999515116215,-0.10003429651260376,-0.23464590311050415,-0.19689510762691498,0.18253910541534424,-0.07529287785291672,-0.01435600034892559,1.0,5.132057049195282e-05,2.1978930817567743e-06,-5.1320592319825664e-05,1.0,2.076549753837753e-05,-2.197360345235211e-06,-2.076555392704904e-05,1.0,0.0
10849,0,2919,91.25800323486328,6.786044120788574,7.231109142303467,-0.009571000002324581,-0.0024429999757558107,0.007329999934881926,0.0048859999515116215,-0.11859145760536194,-0.2716738283634186,-0.22278457880020142,0.21321359276771545,-0.0469624325633049,0.004785002209246159,1.0,8.920083928387612e-05,-2.1132698748260736e-05,-8.920039545046166e-05,1.0,3.1149451388046145e-05,2.1134550479473546e-05,-3.114839273621328e-05,1.0,0.0
10859,0,2919,91.25700378417969,6.714260101318359,7.231109142303467,-0.004784999880939722,-0.0024429999757558107,0.00977300014346838,0.0048859999515116215,-0.10521820187568665,-0.2390585094690323,-0.18751370906829834,0.18272869288921356,0.04667333513498306,0.00478598615154624,1.0,0.0001270813518203795,-2.003289591812063e-05,-0.00012708071153610945,1.0,4.153210829827003e-05,2.0036854039062746e-05,-4.15303475165274e-05,1.0,0.0
10869,0,2919,91.26000213623047,6.757330894470215,7.269394874572754,-0.03349899873137474,-0.0024429999757558107,0.00977300014346838,0.0048859999515116215,-0.1735176146030426,-0.38354137539863586,-0.34099698066711426,0.3074979782104492,-0.19102686643600464,-0.028713982552289963,1.0,0.00016496184980496764,-1.8932700186269358e-05,-0.00016496104944963008,1.0,5.191472519072704e-05,1.893955050036311e-05,-5.1912342314608395e-05,1.0,0.0
10879,0,2919,91.25700378417969,6.728617191314697,7.216752052307129,-0.01435600034892559,-0.0024429999757558107,0.00977300014346838,0.0048859999515116215,-0.14193284511566162,-0.310264527797699,-0.2547599971294403,0.24040399491786957,0.10272407531738281,0.01914300210773945,1.0,0.0002028423477895558,-1.7832109733717516e-05,-0.00020284140191506594,1.0,6.229730206541717e-05,1.7842639863374643e-05,-6.229438440641388e-05,1.0,0.0
10889,0,2919,91.25800323486328,6.800400733947754,7.202395915985107,-0.023927999660372734,-0.0024429999757558107,0.00977300014346838,0.007329999934881926,-0.1465332806110382,-0.3160257935523987,-0.26714298129081726,0.24321496486663818,-0.004304796457290649,-0.009571997448801994,1.0,0.00021628283138852566,-1.673112637945451e-05,-0.000216281769098714,1.0,7.267983164638281e-05,1.6744599633966573e-05,-7.267689943546429e-05,1.0,0.0
10899,0,2919,91.25800323486328,6.790830135345459,7.159325122833252,-0.023927999660372734,-0.0024429999757558107,0.00977300014346838,0.007329999934881926,-0.1495848149061203,-0.3184330463409424,-0.2669118344783783,0.24298381805419922,0.0003538578748703003,1.6763806343078613e-08,1.0,0.0002297233004355803,-1.563000478199683e-05,-0.00022972213628236204,1.0,8.306234667543322e-05,1.5646699466742575e-05,-8.305942901642993e-05,1.0,0.0
10909,0,2919,91.25700378417969,6.848258018493652,7.17368221282959,-0.03349899873137474,-0.0024429999757558107,0.00977300014346838,0.007329999934881926,-0.1258273720741272,-0.26277077198028564,-0.22544622421264648,0.19194722175598145,0.07813650369644165,-0.009570982307195663,1.0,0.00024316375493071973,-1.4528743122355081e-05,-0.00024316251801792532,1.0,9.34448471525684e-05,1.454893936170265e-05,-9.34419731493108e-05,1.0,0.0
10919,0,2919,91.26300048828125,6.790830135345459,7.149753093719482,-0.023927999660372734,0.0,0.00977300014346838,0.007329999934881926,-0.264279305934906,-0.5589271187782288,-0.47301918268203735,0.44909122586250305,-0.39368942379951477,0.009571002796292305,1.0,0.00025660384562797844,-1.3433282219921239e-05,-0.00025660291430540383,1.0,7.939733768580481e-05,1.3451318409352098e-05,-7.939453644212335e-05,1.0,0.0
10929,0,2919,91.26100158691406,6.814757823944092,7.197609901428223,-0.043069999665021896,0.0,0.00977300014346838,0.0048859999515116215,-0.3053727149963379,-0.6404377222061157,-0.5593371391296387,0.5162671208381653,-0.10284945368766785,-0.019142042845487595,1.0,0.00029448396526277065,-1.2338009582890663e-05,-0.00029448329587467015,1.0,6.5349813667126e-05,1.235544914379716e-05,-6.53467868687585e-05,1.0,0.0
10939,0,2919,91.25599670410156,6.786044120788574,7.197609901428223,-0.03349899873137474,-0.0024429999757558107,0.007329999934881926,0.0048859999515116215,-0.2042401283979416,-0.41325855255126953,-0.346107542514801,0.3126084804534912,0.31180503964424133,0.009571019560098648,1.0,0.00033236437593586743,-3.566607483662665e-05,-0.00033236207673326135,1.0,7.573943730676547e-05,3.568904867279343e-05,-7.572907634312287e-05,1.0,0.0
10949,0,2919,91.26200103759766,6.766901969909668,7.240681171417236,-0.05264199897646904,0.0,0.007329999934881926,0.0048859999515116215,-0.29085925221443176,-0.5951846837997437,-0.5213931798934937,0.4687511920928955,-0.239058718085289,-0.019142936915159225,1.0,0.0003702441754285246,-5.90018680668436e-05,-0.00037024059565737844,1.0,6.169994594529271e-05,5.902304110350087e-05,-6.168048275867477e-05,1.0,0.0
10959,0,2919,91.25700378417969,6.714260101318359,7.216752052307129,-0.043069999665021896,0.0,0.00977300014346838,0.0048859999515116215,-0.22018679976463318,-0.43452566862106323,-0.36669501662254333,0.32362499833106995,0.22219118475914001,0.009571988135576248,1.0,0.0004081236547790468,-5.790819341200404e-05,-0.0004081209481228143,1.0,4.7652298235334456e-05,5.7926499721361324e-05,-4.763100514537655e-05,1.0,0.0
10969,0,2919,91.25800323486328,6.771687030792236,7.255037784576416,-0.057427000254392624,-0.0024429999757558107,0.00977300014346838,0.0048859999515116215,-0.19860918819904327,-0.3820553421974182,-0.33193475008010864,0.2745077311992645,0.07519735395908356,-0.014356981962919235,1.0,0.0004460045602172613,-5.6805078202160075e-05,-0.00044600130058825016,1.0,5.803460589959286e-05,5.682942719431594e-05,-5.801156657980755e-05,1.0,0.0
10979,0,2919,91.25599670410156,6.75254487991333,7.197609901428223,-0.023927999660372734,-0.0024429999757558107,0.00977300014346838,0.0048859999515116215,-0.13260744512081146,-0.23424196243286133,-0.16620804369449615,0.14228004217147827,0.2024463415145874,0.03349901735782623,1.0,0.0004838854365516454,-5.5701570090604946e-05,-0.000483881653053686,1.0,6.841686990810558e-05,5.573274756898172e-05,-6.839216803200543e-05,1.0,0.0
10989,0,2919,91.25700378417969,6.790830135345459,7.1880388259887695,-0.02871299907565117,-0.0024429999757558107,0.00977300014346838,0.0048859999515116215,-0.11415199190378189,-0.19087904691696167,-0.13159900903701782,0.10288599133491516,0.0603121817111969,-0.0047849975526332855,1.0,0.0005217663128860295,-5.459766907733865e-05,-0.0005217620055191219,1.0,7.879909389885142e-05,5.463646084535867e-05,-7.8772813139949e-05,1.0,0.0
10999,0,2919,91.26000213623047,6.809972763061523,7.183252811431885,-0.02871299907565117,-0.0024429999757558107,0.00977300014346838,0.007329999934881926,-0.17905206978321075,-0.32849517464637756,-0.25085189938545227,0.2221388816833496,-0.18257765471935272,1.862645149230957e-08,1.0,0.0005352071602828801,-5.349337516236119e-05,-0.0005352023290470243,1.0,8.918127423385158e-05,5.353864253265783e-05,-8.915483340388164e-05,1.0,0.0
11009,0,2919,91.25800323486328,6.790830135345459,7.154539108276367,-0.01435600034892559,0.0,0.00977300014346838,0.007329999934881926,-0.17096658051013947,-0.30637073516845703,-0.21494393050670624,0.2005879282951355,0.032996535301208496,0.01435701735317707,1.0,0.0005486466689035296,-5.240201790002175e-05,-0.0005486427107825875,1.0,7.513344462495297e-05,5.2440962463151664e-05,-7.510687282774597e-05,1.0,0.0
11019,0,2920,91.25900268554688,6.776473045349121,7.183252811431885,-0.01435600034892559,-0.0024429999757558107,0.00977300014346838,0.0048859999515116215,-0.19125422835350037,-0.34576985239982605,-0.24753475189208984,0.2331787645816803,-0.049896955490112305,1.862645149230957e-09,1.0,0.0005865274579264224,-5.129744386067614e-05,-0.0005865230341441929,1.0,8.551559585612267e-05,5.134493039804511e-05,-8.548764162696898e-05,1.0,0.0
11029,0,2919,91.25599670410156,6.795616149902344,7.221538066864014,-0.02871299907565117,0.0,0.00977300014346838,0.0048859999515116215,-0.12754932045936584,-0.2028772085905075,-0.13470396399497986,0.10599097609519958,0.19472430646419525,-0.014357011765241623,1.0,0.0006244070245884359,-5.02068069181405e-05,-0.0006244034157134593,1.0,7.146770803956315e-05,5.024929123464972e-05,-7.143845868995413e-05,1.0,0.0
11039,0,2920,91.25599670410156,6.766901969909668,7.207180976867676,-0.009571000002324581,0.0,0.00977300014346838,0.0048859999515116215,-0.08488132059574127,-0.10748497396707535,-0.03092353790998459,0.021352538838982582,0.12958483397960663,0.019141986966133118,1.0,0.0006622865912504494,-4.91167011205107e-05,-0.0006622837390750647,1.0,5.741978020523675e-05,4.915312092634849e-05,-5.738930849474855e-05,1.0,0.0
11049,0,2919,91.25499725341797,6.733402252197266,7.235895156860352,-0.03349899873137474,-0.0024429999757558107,0.00977300014346838,0.0048859999515116215,-0.030532417818903923,0.012147221714258194,0.05009058862924576,-0.0835895836353302,0.16066475212574005,-0.023927999660372734,1.0,0.0007001673802733421,-4.801094837603159e-05,-0.0007001640624366701,1.0,6.780181138310581e-05,4.805641947314143e-05,-6.77702046232298e-05,1.0,0.0
11059,0,2919,91.25299835205078,6.766901969909668,7.259822845458984,-0.019142000004649162,-0.0024429999757558107,0.00977300014346838,0.0048859999515116215,0.057355739176273346,0.20257152616977692,0.23061586916446686,-0.24975788593292236,0.25440746545791626,0.01435699500143528,1.0,0.0007380481692962348,-4.690480272984132e-05,-0.0007380443857982755,1.0,7.818379526725039e-05,4.696011092164554e-05,-7.815114076947793e-05,1.0,0.0
11069,0,2920,91.25800323486328,6.728617191314697,7.2119669914245605,0.004784999880939722,0.0,0.00977300014346838,0.0048859999515116215,-0.012619145214557648,0.04904204607009888,0.11819587647914886,-0.11341088265180588,-0.2087460160255432,0.02392701618373394,1.0,0.0007759277941659093,-4.581629400490783e-05,-0.0007759247091598809,1.0,6.413574010366574e-05,4.586419527186081e-05,-6.410212517948821e-05,1.0,0.0
